target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,United Kingdom,0.49633645601984566,1.0,1.4152655358862307,0.31007421053009027,validation,47207,6407,0.13572139725040777,0.9439701739148855,0.8611460714690122,0.8234181568088033,0.7474637115654753,0.7836046797022008,0.8757117703240233,39773,1027,1618,4789,0.025171568627450982,0.25253628843452475,0.9769297406023437,0.8874459526721814
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,United Kingdom,0.49633645601984566,1.0,1.4152655358862307,0.31007421053009027,test,10293,1,9.71534052268532e-05,0.9999028465947731,0.5,0.0,0.0,0.0,0.49997571046878797,10292,0,1,0,0.0,1.0,0.9224640497473766,0.0012515644555694619
