target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Vietnam,0.2956108754221565,1.0,11.885928328684681,1.1897073479231224,validation,47813,6390,0.13364566122184343,0.9255850919206073,0.8927952959989833,0.6768673494878841,0.8480438184663537,0.7528480133370381,0.8545232310929928,38836,2587,971,5419,0.06245322646838713,0.15195618153364632,0.9712692388468042,0.8485138952662398
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Vietnam,0.2956108754221565,1.0,11.885928328684681,1.1897073479231224,test,10868,838,0.0771071034228929,0.8223224144276776,0.7735984171590241,0.26166593981683384,0.7159904534606205,0.3832641328648994,0.6397374144571742,8337,1693,238,600,0.1687936191425723,0.2840095465393795,0.8530089921167285,0.43000583318351554
