target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Philippines,0.2802830617861649,1.0,11.627708784252556,1.2122793838850916,validation,46397,6495,0.1399874991917581,0.9222794577235597,0.896034441425372,0.674519753533889,0.8595842956120092,0.7558895207148659,0.8548358936275362,37208,2694,912,5583,0.0675154127612651,0.14041570438799075,0.9706949906408497,0.8517648059536557
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Philippines,0.2802830617861649,1.0,11.627708784252556,1.2122793838850916,test,20306,142,0.006993006993006993,0.9509504579927115,0.7270630827216822,0.071285140562249,0.5,0.12478031634446397,0.5497742590994246,19239,925,71,71,0.04587383455663559,0.5,0.9102846098611107,0.06696639245542141
