target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,South Korea,0.493864494736216,1.0,1.3982665529980107,0.3133180895906889,validation,46890,6388,0.1362337385370015,0.9448709746214544,0.8651105056092068,0.8250983074029749,0.7554790231684408,0.7887554139086378,0.878527174106619,39479,1023,1562,4826,0.025258011950027158,0.24452097683155918,0.9787881618406592,0.8928697393860293
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,South Korea,0.493864494736216,1.0,1.3982665529980107,0.3133180895906889,test,12408,127,0.010235332043842683,0.9897646679561574,0.5,0.0,0.0,0.0,0.49742800437441775,12281,0,127,0,0.0,1.0,0.863562368603444,0.05337649296517026
