target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Turkey,0.29453204915242875,1.0,11.852879045064206,1.176094330154399,validation,47855,6424,0.13423884651551563,0.92638177828858,0.8936258402806473,0.6811992504684572,0.8488480697384807,0.7558389354771641,0.8562477363376396,38879,2552,971,5453,0.06159638917718616,0.1511519302615193,0.9716991026025267,0.8502434165267417
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Turkey,0.29453204915242875,1.0,11.852879045064206,1.176094330154399,test,10582,611,0.05773955773955774,0.9066339066339066,0.6524004720071186,0.2709599027946537,0.3649754500818331,0.3110181311018131,0.6304710523730048,9371,600,388,223,0.06017450606759603,0.6350245499181669,0.850235076156205,0.26531682313749944
