target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,South Korea,0.2878657414342995,1.0,11.642730329417471,1.228370110955509,validation,46890,6388,0.1362337385370015,0.9211558967796971,0.8918617762237334,0.6643057760410307,0.8515967438948028,0.7463812855868834,0.8498518803728263,37753,2749,948,5440,0.06787319144733593,0.14840325610519725,0.968442346299712,0.8386069154350536
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,South Korea,0.2878657414342995,1.0,11.642730329417471,1.228370110955509,test,12408,127,0.010235332043842683,0.9779174725983236,0.5563558585793176,0.0893854748603352,0.12598425196850394,0.10457516339869281,0.5466980264157887,12118,163,111,16,0.013272534809868904,0.8740157480314961,0.8785051103202117,0.0739560486134519
