target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Egypt,0.2834512684996644,1.0,11.580277621760413,1.2432420198994516,validation,46509,5662,0.12173987830312413,0.9353243458255391,0.9039233081775288,0.686586051743532,0.8624161073825504,0.76452168467199,0.8635180079807785,38618,2229,779,4883,0.05456949102749284,0.13758389261744966,0.9758679460827434,0.8631239178502942
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Egypt,0.2834512684996644,1.0,11.580277621760413,1.2432420198994516,test,14946,4966,0.33226281279272046,0.5899237254114813,0.6040083994004924,0.423274838369178,0.6459927507047926,0.5114388202471104,0.5790606218604549,5609,4371,1758,3208,0.4379759519038076,0.35400724929520744,0.6214426335554718,0.4031090740850967
