target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,Ethiopia,0.4976293540059364,1.0,1.4072828189386932,0.3077380310938355,validation,47250,6288,0.13307936507936508,0.9474497354497354,0.8681204740681272,0.8306970276377542,0.7600190839694656,0.7937878913711486,0.8818379784776285,39988,974,1509,4779,0.02377813583321127,0.23998091603053434,0.9795061678527098,0.8950001546276961
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,Ethiopia,0.4976293540059364,1.0,1.4072828189386932,0.3077380310938355,test,10011,797,0.07961242633103587,0.909299770252722,0.6618911432305703,0.42037302725968434,0.36762860727728985,0.392235609103079,0.671614350320106,8810,404,504,293,0.04384632081614934,0.6323713927227101,0.9039091132663485,0.4251776817602358
