target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,China,0.2776124383710645,1.0,11.571877695828336,1.2055374523362135,validation,46161,6175,0.13377093217217997,0.927102965706982,0.8905509661174933,0.6855520338087692,0.8406477732793523,0.7552193205790354,0.8561969972287478,37605,2381,984,5191,0.05954584104436553,0.15935222672064778,0.9721456639378439,0.8556324686132412
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,China,0.2776124383710645,1.0,11.571877695828336,1.2055374523362135,test,21879,2273,0.10388957447780978,0.8315736551030669,0.8811313518640131,0.3761837951595931,0.9436867575890893,0.5379310344827586,0.717474585793485,16049,3557,128,2145,0.18142405386106294,0.056313242410910694,0.9499935015448866,0.6778050735698801
