target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,France,0.4951910661769487,1.0,1.4043815465025606,0.31191307554344866,validation,47038,6407,0.1362090224924529,0.9445342063863259,0.8633772793723264,0.8253941055517477,0.7518339316372717,0.7868986359552397,0.8775083161812784,39612,1019,1590,4817,0.025079372892618936,0.24816606836272825,0.9777004525884491,0.8913678935537109
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,France,0.4951910661769487,1.0,1.4043815465025606,0.31191307554344866,test,11421,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11421,0,0,0,0.0,0.0,,
