target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Thailand,0.2894884846717274,1.0000000000000002,11.624283151553191,1.2374822942439823,validation,47292,6400,0.13532944261185825,0.9200710479573713,0.8881466118067103,0.659990229604299,0.844375,0.7408829174664108,0.84681527742414,38108,2784,996,5404,0.06808177638657928,0.155625,0.9672107185543628,0.832148376320011
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Thailand,0.2894884846717274,1.0000000000000002,11.624283151553191,1.2374822942439823,test,9729,51,0.005242059821153253,0.9337033610854147,0.7618795813427666,0.045871559633027525,0.5882352941176471,0.0851063829787234,0.5253559430491122,9054,624,21,30,0.06447613143211407,0.4117647058823529,0.9442256340436568,0.05375461407118147
