target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Germany,0.28859599330554647,1.0,11.599766972060214,1.2425432340198317,validation,47207,6407,0.13572139725040777,0.9217488931726227,0.8901297753376363,0.6667076318053337,0.8467301389105666,0.746012101210121,0.8498809723529007,38088,2712,982,5425,0.06647058823529411,0.15326986108943344,0.968181156027262,0.8377502131882505
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_country_class_balanced,local,country_class_balanced,91,Germany,0.28859599330554647,1.0,11.599766972060214,1.2425432340198317,test,10293,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10293,0,0,0,0.0,0.0,,
