target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,India,0.48122120222192094,1.0,1.3632465591986194,0.29724292335775865,validation,45727,5316,0.11625516653180834,0.9487829947295908,0.8533994917795275,0.8112180828798661,0.7291196388261851,0.7679809787992867,0.869597667374078,39509,902,1440,3876,0.022320655267130236,0.2708803611738149,0.9779474189013382,0.876759242305299
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,India,0.48122120222192094,1.0,1.3632465591986194,0.29724292335775865,test,20163,7276,0.3608589991568715,0.8696622526409761,0.8486084672311055,0.8521212121212122,0.7729521715228147,0.8106082444508503,0.8556254832840263,11911,976,1652,5624,0.07573523706060371,0.22704782847718527,0.9458898462906715,0.9055706341066811
