target,model,model_family,feature_set,feature_regime,weighting_strategy,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,Thailand,0.497416250890948,1.0,1.3659411794688823,0.30756540431446044,validation,47292,6400,0.13532944261185825,0.9441131692463842,0.86178561057175,0.8222679704923658,0.74890625,0.7838743969253414,0.8758908139079988,39856,1036,1607,4793,0.02533502885650005,0.25109375,0.9773074367388487,0.8879257079320675
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_domain_weighted_inverse_country_size,local,inverse_country_size,91,Thailand,0.497416250890948,1.0,1.3659411794688823,0.30756540431446044,test,9729,51,0.005242059821153253,0.9942440127454003,0.4997416821657367,0.0,0.0,0.0,0.498556849809298,9673,5,51,0,0.0005166356685265551,1.0,0.9486727528374441,0.057429985420764385
