target,split_name,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,temporal_split,lightgbm,boosting,train,221280,28937,0.13077096890817064,0.9171954085321764,0.9339316267770235,0.6185974792169483,0.9565953623388741,0.7513333785709438,0.8508303626165461,175276,17067,1256,27681,0.08873210878482711,0.04340463766112589,0.9822012573435706,0.8970600863547296
extreme_abs_151_h3,temporal_split,lightgbm,boosting,validation,55320,7465,0.13494215473608098,0.9121294287780188,0.922698116232594,0.6143308746048473,0.937173476222371,0.7421630509733199,0.8446017407676911,43463,4392,469,6996,0.09177724375718316,0.06282652377762893,0.9770832841422127,0.8821942716898279
extreme_abs_151_h3,temporal_split,lightgbm,boosting,test,48405,6313,0.13042041111455427,0.9128395826877389,0.9241662383947158,0.6071867321867321,0.9394899413907809,0.7376406939866924,0.8426897124010684,38255,3837,382,5931,0.09115746460134942,0.06051005860921907,0.9770868158889028,0.8786748752147754
