target,split_name,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_split,lightgbm,boosting,train,230729,30408,0.13179097556007263,0.9195029666838586,0.937044918366427,0.6269822535997082,0.9608655616942909,0.7588203976158631,0.8552548492036927,182938,17383,1190,29218,0.08677572496143689,0.03913443830570902,0.98366637660735,0.9050600792353761
extreme_abs_151_h1,random_split,lightgbm,boosting,validation,49443,6516,0.1317881196529337,0.9158020346661813,0.927233435313821,0.618443571931944,0.942756292203806,0.7469147060611587,0.8482077684993616,39137,3790,373,6143,0.08828942157616419,0.057243707796193984,0.9793437351914823,0.8909166115230969
extreme_abs_151_h1,random_split,lightgbm,boosting,test,49443,6516,0.1317881196529337,0.9120603523248993,0.9213686831655317,0.6083566573370651,0.9340085942295887,0.7368038740920096,0.8420075510129329,39009,3918,430,6086,0.0912712278985254,0.0659914057704113,0.9775455806503376,0.8832992383594398
