target,split_name,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,random_split,xgboost,boosting,train,227503,29901,0.13143123387383904,0.9526819426557013,0.8737325464089287,0.8582178959191314,0.7666298785993779,0.8098426100934447,0.8914108443230687,193815,3787,6978,22923,0.01916478578152043,0.23337012140062205,0.9826711014605267,0.9108531868831924
extreme_abs_151_h3,random_split,xgboost,boosting,validation,48751,6407,0.1314229451703555,0.9442678098910792,0.853535566689454,0.8253968253968254,0.7304510691431247,0.77502691065662,0.8716106165808708,41354,990,1727,4680,0.02337993576421689,0.2695489308568753,0.9766729894308697,0.880915907238402
extreme_abs_151_h3,random_split,xgboost,boosting,test,48751,6407,0.1314229451703555,0.9446575454862465,0.8555481726942868,0.8250657318141981,0.7346652099266427,0.7772457067371202,0.8728247505462156,41346,998,1700,4707,0.023568864538069147,0.26533479007335725,0.9761793901560825,0.8821646512281792
