target,split_name,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_split,xgboost,boosting,train,230729,30408,0.13179097556007263,0.9539893121367492,0.8807965045390493,0.8568698160836639,0.7814062088923968,0.8173999793594551,0.8955392240345823,196352,3969,6647,23761,0.019813199814298053,0.21859379110760327,0.9840700976333931,0.9159477103299889
extreme_abs_151_h1,random_split,xgboost,boosting,validation,49443,6516,0.1317881196529337,0.9470905891632789,0.8660421128661571,0.8276209677419355,0.7559852670349908,0.7901828681424446,0.8799556984605856,41901,1026,1590,4926,0.02390104130267664,0.2440147329650092,0.979101423744163,0.893167829477452
extreme_abs_151_h1,random_split,xgboost,boosting,test,49443,6516,0.1317881196529337,0.9446837772788867,0.860425415565875,0.818212422151153,0.7460098219766728,0.7804447298707554,0.8744001293431576,41847,1080,1655,4861,0.025158990844922777,0.2539901780233272,0.9774374070142892,0.8858269431689031
