target,split_name,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_split,random_forest,ensemble,train,230729,30408,0.13179097556007263,0.938321580728907,0.9480638356252473,0.691285325765638,0.9612930807682188,0.8042314940915907,0.8838129162868535,187267,13054,1177,29231,0.06516540951772405,0.03870691923178111,0.9879463373808058,0.9284743855429696
extreme_abs_151_h1,random_split,random_forest,ensemble,validation,49443,6516,0.1317881196529337,0.9233258499686507,0.9137326683901803,0.6511705314545656,0.9007059545733579,0.7558761027754524,0.8551985094176457,39783,3144,647,5869,0.07324061779299741,0.09929404542664211,0.9762996362991961,0.880328030151249
extreme_abs_151_h1,random_split,random_forest,ensemble,test,49443,6516,0.1317881196529337,0.9193212385979815,0.9095389187202515,0.6380421719654757,0.896255371393493,0.7454208947603549,0.8487429888080107,39614,3313,676,5840,0.07717753395298996,0.10374462860650706,0.974000710129577,0.8722038880195871
