target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,Russia,f1,0.38,validation_selected,0.38,46975.0,6225.0,0.13251729643427354,0.94252261841405,0.8865705767856703,0.7684691546077684,0.8104417670682731,0.7888975762314308,0.8778149783572137,39230.0,1520.0,1180.0,5045.0,0.03730061349693251,0.1895582329317269,0.9758870278660654,0.8804745687049372,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Russia,f1,0.38,test_calibrated,,,,,,,,,,,,,,,,,,,11844.0,1213.0,0.10241472475515029,0.9419959473150963,0.7686717894741251,0.8246913580246914,0.5507007419620775,0.6604053386060307,0.8143476035287249,10489.0,142.0,545.0,668.0,0.013357163013827486,0.44929925803792253,0.9249765207027653,0.7194396536189839
extreme_abs_151_h3,xgboost,boosting,Russia,f1,0.38,test_default_threshold,,,,,,,,,,,,,,,,,,,11844.0,1213.0,0.10241472475515029,0.9425869638635596,0.7518380774916457,0.8758815232722144,0.5119538334707338,0.6462018730489074,0.8074802437007838,10543.0,88.0,592.0,621.0,0.008277678487442385,0.4880461665292663,0.9249765207027653,0.7194396536189839
