target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,Pakistan,f1,0.4,validation_selected,0.4,47748.0,5126.0,0.10735528189662394,0.9468878277624194,0.8659040364504689,0.7476099426386233,0.7627779945376512,0.7551178061027424,0.8626657858326725,41302.0,1320.0,1216.0,3910.0,0.030969921636713433,0.2372220054623488,0.9747441042438356,0.8469811043878851,,,,,,,,,,,,,,,,,
extreme_abs_151_h1,xgboost,boosting,Pakistan,f1,0.4,test_calibrated,,,,,,,,,,,,,,,,,,,11297.0,9269.0,0.8204833141542003,0.8365052668850137,0.7915449485602684,0.933933582787652,0.8616895026432193,0.8963582290556086,0.7546949326715294,1463.0,565.0,1282.0,7987.0,0.2785996055226824,0.13831049735678067,0.8961048982387687,0.9741075934702252
extreme_abs_151_h1,xgboost,boosting,Pakistan,f1,0.4,test_default_threshold,,,,,,,,,,,,,,,,,,,11297.0,9269.0,0.8204833141542003,0.7960520492166062,0.7925093570794294,0.9448205390215864,0.7980364656381487,0.865247397356416,0.7230167117786447,1596.0,432.0,1872.0,7397.0,0.21301775147928995,0.20196353436185133,0.8961048982387687,0.9741075934702252
