target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,Indonesia,f1,0.4,validation_selected,0.4,47426.0,6281.0,0.1324379032598153,0.9485514274870325,0.8992532902643211,0.7904128232269771,0.8321923260627289,0.8107646967581821,0.890496675229429,39759.0,1386.0,1054.0,5227.0,0.033685745534086764,0.16780767393727114,0.9802734896210215,0.8978655014177769,,,,,,,,,,,,,,,,,
extreme_abs_151_h1,xgboost,boosting,Indonesia,f1,0.4,test_calibrated,,,,,,,,,,,,,,,,,,,13442.0,1568.0,0.11664930813866985,0.8369290284183901,0.5628436379604899,0.2539432176656151,0.20535714285714285,0.22708039492242596,0.5679646818258172,10928.0,946.0,1246.0,322.0,0.07966986693616304,0.7946428571428571,0.6838444827147635,0.20985675064334158
extreme_abs_151_h1,xgboost,boosting,Indonesia,f1,0.4,test_default_threshold,,,,,,,,,,,,,,,,,,,13442.0,1568.0,0.11664930813866985,0.8479392947478054,0.5308816553402563,0.21800947867298578,0.11734693877551021,0.15257048092868988,0.5345232267343678,11214.0,660.0,1384.0,184.0,0.05558362809499747,0.8826530612244898,0.6838444827147635,0.20985675064334158
