target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,Turkey,f1,0.36,validation_selected,0.36,47855.0,6424.0,0.13423884651551563,0.9438512172186815,0.9020050174647082,0.7625403962343684,0.8448007471980075,0.8015656155379958,0.8844323593030314,39741.0,1690.0,997.0,5427.0,0.04079071226859115,0.15519925280199254,0.9792685549016922,0.893663418094605,,,,,,,,,,,,,,,,,
extreme_abs_151_h1,xgboost,boosting,Turkey,f1,0.36,test_calibrated,,,,,,,,,,,,,,,,,,,10582.0,611.0,0.05773955773955774,0.9351729351729352,0.5553893525265824,0.33624454148471616,0.1260229132569558,0.18333333333333332,0.5747900675720002,9819.0,152.0,534.0,77.0,0.015244208203790993,0.8739770867430442,0.8292526231143968,0.239874394770868
extreme_abs_151_h1,xgboost,boosting,Turkey,f1,0.36,test_default_threshold,,,,,,,,,,,,,,,,,,,10582.0,611.0,0.05773955773955774,0.9408429408429408,0.5269024852924545,0.41379310344827586,0.058919803600654665,0.10315186246418338,0.5362822734582228,9920.0,51.0,575.0,36.0,0.005114833015745663,0.9410801963993454,0.8292526231143968,0.239874394770868
