target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,Bangladesh,f1,0.34,validation_selected,0.34,47144.0,5308.0,0.11259120991006279,0.947289156626506,0.8906865617947801,0.7409936827727506,0.8176337603617182,0.7774294670846394,0.8737670054766821,40319.0,1517.0,968.0,4340.0,0.03626063677215795,0.18236623963828183,0.9761442376854165,0.8618725743794573,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Bangladesh,f1,0.34,test_calibrated,,,,,,,,,,,,,,,,,,,10716.0,7331.0,0.6841172079134005,0.8010451661067562,0.7348526028256204,0.8165875045670442,0.9146091938344019,0.8628233174623601,0.7504269388670035,1879.0,1506.0,626.0,6705.0,0.444903988183161,0.08539080616559815,0.880075303938859,0.9429857291837281
extreme_abs_151_h3,xgboost,boosting,Bangladesh,f1,0.34,test_default_threshold,,,,,,,,,,,,,,,,,,,10716.0,7331.0,0.6841172079134005,0.812989921612542,0.782859095558873,0.862331655557067,0.8646842177056336,0.863506334286882,0.7833087226989965,2373.0,1012.0,992.0,6339.0,0.29896602658788773,0.1353157822943664,0.880075303938859,0.9429857291837281
