target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,Brazil,f1,0.33,validation_selected,0.33,46911.0,6237.0,0.13295389141139605,0.9439790241094839,0.8997525947051442,0.7629316625382486,0.8395061728395061,0.7993893129770993,0.8834165662529261,39047.0,1627.0,1001.0,5236.0,0.04000098342921768,0.16049382716049382,0.9782065297382208,0.8886396654383585,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Brazil,f1,0.33,test_calibrated,,,,,,,,,,,,,,,,,,,12267.0,1135.0,0.0925246596559876,0.8728295426754707,0.4809108875314409,0.0,0.0,0.0,0.46604857665186733,10707.0,425.0,1135.0,0.0,0.03817822493711822,1.0,0.4244223898717987,0.07493486176774296
extreme_abs_151_h3,xgboost,boosting,Brazil,f1,0.33,test_default_threshold,,,,,,,,,,,,,,,,,,,12267.0,1135.0,0.0925246596559876,0.8896225646042227,0.49016349263384834,0.0,0.0,0.0,0.4707937877480587,10913.0,219.0,1135.0,0.0,0.01967301473230327,1.0,0.4244223898717987,0.07493486176774296
