target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,Egypt,f1,0.71,validation_selected,0.71,47169.0,5761.0,0.1221353007271725,0.9517479700650852,0.8898820157432847,0.7991416309012875,0.8080194410692588,0.8035560158812359,0.8880260744526056,40238.0,1170.0,1106.0,4655.0,0.028255409582689336,0.1919805589307412,0.980663801183248,0.8962185470339373,,,,,,,,,,,,,,,,,
extreme_abs_151_h1,random_forest,ensemble,Egypt,f1,0.71,test_calibrated,,,,,,,,,,,,,,,,,,,15158.0,5032.0,0.33196991687557725,0.6547037867792584,0.5786512635545701,0.47305229455709713,0.3523449920508744,0.40387243735763095,0.5804187595406283,8151.0,1975.0,3259.0,1773.0,0.19504246494173416,0.6476550079491256,0.6415040913739662,0.43386357882316706
extreme_abs_151_h1,random_forest,ensemble,Egypt,f1,0.71,test_default_threshold,,,,,,,,,,,,,,,,,,,15158.0,5032.0,0.33196991687557725,0.5823987333421295,0.5986627319306155,0.4169014084507042,0.6470588235294118,0.5070861236567513,0.5724168171219547,5572.0,4554.0,1776.0,3256.0,0.4497333596681809,0.35294117647058826,0.6415040913739662,0.43386357882316706
