target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,Australia,f1,0.66,validation_selected,0.66,47877.0,6516.0,0.13609875305470268,0.9403680264009858,0.8901101463763583,0.7600511436283564,0.8210558624923265,0.7893766137956474,0.8773219155791945,39672.0,1689.0,1166.0,5350.0,0.04083556973960978,0.1789441375076734,0.9752779428561964,0.8797645787616346,,,,,,,,,,,,,,,,,
extreme_abs_151_h1,random_forest,ensemble,Australia,f1,0.66,test_calibrated,,,,,,,,,,,,,,,,,,,10439.0,1.0,9.579461634256155e-05,0.9999042053836574,0.5,0.0,0.0,0.0,0.49997605019878333,10438.0,0.0,1.0,0.0,0.0,1.0,0.6556332630772179,0.00027616680475006904
extreme_abs_151_h1,random_forest,ensemble,Australia,f1,0.66,test_default_threshold,,,,,,,,,,,,,,,,,,,10439.0,1.0,9.579461634256155e-05,0.9998084107673149,0.4999520981030849,0.0,0.0,0.0,0.4999520981030849,10437.0,1.0,1.0,0.0,9.580379383023568e-05,1.0,0.6556332630772179,0.00027616680475006904
